location_x,location_y
31.547338485717773,162.00772094726562
31.54741859436035,161.80770874023438
31.54749870300293,161.6077117919922
31.547578811645508,161.40771484375
31.547657012939453,161.2077178955078
31.54773712158203,161.00772094726562
31.54781723022461,160.80770874023438
31.547897338867188,160.6077117919922
31.547977447509766,160.40771484375
31.548057556152344,160.2077178955078
31.548137664794922,160.00772094726562
31.5482177734375,159.80770874023438
31.548297882080078,159.6077117919922
31.548376083374023,159.40771484375
31.5484561920166,159.2077178955078
31.54853630065918,159.00772094726562
31.548616409301758,158.80770874023438
31.548696517944336,158.6077117919922
31.548776626586914,158.40771484375
31.548856735229492,158.2077178955078
31.54893684387207,158.00772094726562
31.54901695251465,157.80770874023438
31.549097061157227,157.6077117919922
31.549175262451172,157.40771484375
31.54925537109375,157.2077178955078
31.549335479736328,157.00772094726562
31.549415588378906,156.80770874023438
31.549495697021484,156.6077117919922
31.549575805664062,156.40771484375
31.54965591430664,156.2077178955078
31.54973602294922,156.00772094726562
31.549842834472656,155.7377166748047
31.549842834472656,155.7377166748047
31.549922943115234,155.5377197265625
31.550003051757812,155.3377227783203
31.55008316040039,155.13771057128906
31.55016326904297,154.93771362304688
31.550241470336914,154.7377166748047
31.550321578979492,154.5377197265625
31.55040168762207,154.3377227783203
31.55048179626465,154.13771057128906
31.550561904907227,153.93771362304688
31.550642013549805,153.7377166748047
31.550722122192383,153.5377197265625
31.55080223083496,153.3377227783203
31.55088233947754,153.13771057128906
31.550962448120117,152.93771362304688
31.551040649414062,152.7377166748047
31.55112075805664,152.5377197265625
31.55120086669922,152.3377227783203
31.551280975341797,152.13771057128906
31.551361083984375,151.93771362304688
31.551441192626953,151.7377166748047
31.55152130126953,151.5377197265625
31.55160140991211,151.3377227783203
31.551681518554688,151.13771057128906
31.551759719848633,150.93771362304688
31.55183982849121,150.7377166748047
31.55191993713379,150.5377197265625
31.552000045776367,150.3377227783203
31.552080154418945,150.13771057128906
31.552160263061523,149.93771362304688
31.5522403717041,149.7377166748047
31.55232048034668,149.5377197265625
31.552400588989258,149.3377227783203
31.552480697631836,149.13771057128906
31.55255889892578,148.93771362304688
31.55263900756836,148.7377166748047
31.552719116210938,148.5377197265625
31.552799224853516,148.3377227783203
31.552879333496094,148.13771057128906
31.552959442138672,147.93771362304688
31.55303955078125,147.7377166748047
31.553119659423828,147.5377197265625
31.553199768066406,147.3377227783203
31.55327796936035,147.13771057128906
31.55335807800293,146.93771362304688
31.553438186645508,146.7377166748047
31.553518295288086,146.5377197265625
31.553598403930664,146.3377227783203
31.553678512573242,146.13771057128906
31.55375862121582,145.93771362304688
31.5538387298584,145.7377166748047
31.553918838500977,145.5377197265625
31.553997039794922,145.3377227783203
31.5540771484375,145.13771057128906
31.554157257080078,144.93771362304688
31.554237365722656,144.7377166748047
31.554317474365234,144.5377197265625
31.554397583007812,144.3377227783203
31.55447769165039,144.13771057128906
31.55455780029297,143.93771362304688
31.554637908935547,143.7377166748047
31.554718017578125,143.5377197265625
31.55479621887207,143.3377227783203
31.55487632751465,143.13771057128906
31.554956436157227,142.93771362304688
31.555036544799805,142.7377166748047
31.555116653442383,142.5377197265625
31.55519676208496,142.3377227783203
31.55527687072754,142.13772583007812
31.555356979370117,141.93771362304688
31.555437088012695,141.7377166748047
31.55551528930664,141.5377197265625
31.55559539794922,141.3377227783203
31.555675506591797,141.13772583007812
31.555755615234375,140.93771362304688
31.555835723876953,140.7377166748047
31.55591583251953,140.5377197265625
31.55599594116211,140.3377227783203
31.556076049804688,140.13772583007812
31.556156158447266,139.93771362304688
31.556236267089844,139.7377166748047
31.55631446838379,139.5377197265625
31.556394577026367,139.3377227783203
31.556474685668945,139.13772583007812
31.556554794311523,138.93771362304688
31.5566349029541,138.7377166748047
31.55671501159668,138.5377197265625
31.556795120239258,138.3377227783203
31.556875228881836,138.13772583007812
31.556955337524414,137.93771362304688
31.55703353881836,137.7377166748047
31.557113647460938,137.5377197265625
31.557193756103516,137.3377227783203
31.557273864746094,137.13772583007812
31.557353973388672,136.93771362304688
31.55743408203125,136.7377166748047
31.557514190673828,136.5377197265625
31.557594299316406,136.3377227783203
31.557674407958984,136.13772583007812
31.557754516601562,135.93771362304688
31.557832717895508,135.7377166748047
31.557912826538086,135.5377197265625
31.557992935180664,135.3377227783203
31.558073043823242,135.13772583007812
31.55815315246582,134.93771362304688
31.5582332611084,134.7377166748047
31.558313369750977,134.5377197265625
31.558393478393555,134.3377227783203
31.558473587036133,134.13772583007812
31.558551788330078,133.93771362304688
31.558631896972656,133.7377166748047
31.558712005615234,133.5377197265625
31.558792114257812,133.3377227783203
31.55887222290039,133.13772583007812
31.55895233154297,132.93771362304688
31.559032440185547,132.7377166748047
31.559112548828125,132.5377197265625
31.559192657470703,132.3377227783203
31.55927085876465,132.13772583007812
31.559350967407227,131.93771362304688
31.559431076049805,131.7377166748047
31.559511184692383,131.5377197265625
31.55959129333496,131.3377227783203
31.55967140197754,131.13772583007812
31.559751510620117,130.93771362304688
31.559839248657227,130.71771240234375
31.559839248657227,130.71771240234375
31.559919357299805,130.51771545410156
31.559999465942383,130.31771850585938
31.56007957458496,130.11770629882812
31.56015968322754,129.91770935058594
31.560237884521484,129.71771240234375
31.560317993164062,129.51771545410156
31.56039810180664,129.31771850585938
31.56047821044922,129.11770629882812
31.560558319091797,128.91770935058594
31.560638427734375,128.71771240234375
31.560718536376953,128.51771545410156
31.56079864501953,128.31771850585938
31.56087875366211,128.11770629882812
31.560958862304688,127.91770935058594
31.561037063598633,127.71771240234375
31.56111717224121,127.51771545410156
31.56119728088379,127.31771087646484
31.561277389526367,127.11771392822266
31.561357498168945,126.91770935058594
31.561437606811523,126.71771240234375
31.5615177154541,126.51771545410156
31.56159782409668,126.31771087646484
31.561677932739258,126.11771392822266
31.561756134033203,125.91770935058594
31.56183624267578,125.71771240234375
31.56191635131836,125.51771545410156
31.561996459960938,125.31771087646484
31.562076568603516,125.11771392822266
31.562156677246094,124.91770935058594
31.562236785888672,124.71771240234375
31.56231689453125,124.51771545410156
31.562397003173828,124.31771087646484
31.562477111816406,124.11771392822266
31.56255531311035,123.91770935058594
31.56263542175293,123.71771240234375
31.562715530395508,123.51771545410156
31.562795639038086,123.31771087646484
31.562875747680664,123.11771392822266
31.562955856323242,122.91770935058594
31.56303596496582,122.71771240234375
31.5631160736084,122.51771545410156
31.563196182250977,122.31771087646484
31.563274383544922,122.11771392822266
31.5633544921875,121.91770935058594
31.563434600830078,121.71771240234375
31.563514709472656,121.51771545410156
31.563594818115234,121.31771087646484
31.563674926757812,121.11771392822266
31.56375503540039,120.91770935058594
31.56383514404297,120.71771240234375
31.563915252685547,120.51771545410156
31.563993453979492,120.31771087646484
31.56407356262207,120.11771392822266
31.56415367126465,119.91770935058594
31.564233779907227,119.71771240234375
31.564313888549805,119.51771545410156
31.564393997192383,119.31771087646484
31.56447410583496,119.11771392822266
31.56455421447754,118.91770935058594
31.564634323120117,118.71771240234375
31.564714431762695,118.51771545410156
31.56479263305664,118.31771087646484
31.56487274169922,118.11771392822266
31.564952850341797,117.91770935058594
31.565032958984375,117.71771240234375
31.565113067626953,117.51771545410156
31.56519317626953,117.31771087646484
31.56527328491211,117.11771392822266
31.565353393554688,116.91770935058594
31.565433502197266,116.71771240234375
31.56551170349121,116.51771545410156
