smoothed_x,smoothed_y,curvature
31.559952829804477,130.51830451067516,0.0004983389596954969
31.560032264939636,130.3173759788426,9.270846249853133e-07
31.560111701312884,130.1179605275652,2.4184113096760213e-07
31.560191138927145,129.91747698881983,5.097008138647924e-07
31.56027057778532,129.71770139788745,8.343993381721379e-07
31.56035001789031,129.51777118502486,7.552552380866385e-07
31.560429459245047,129.31776509496154,2.015012550749641e-07
31.560508901852415,129.1177487142276,2.516420753470931e-08
31.56058834571534,128.91773499655636,5.58683211279324e-08
31.560667790836728,128.71772373748198,5.391288476758289e-08
31.56074723721949,128.51771473253854,5.195711773263345e-08
31.560826684866537,128.3177077772602,5.0000926878667486e-08
31.56090613378078,128.11770266718105,4.804448585297336e-08
31.56098558396511,127.91769919783523,4.6087945730930354e-08
31.561065035422462,127.71769716475686,4.413094686651426e-08
31.561144488155737,127.51769636348006,4.21737516360481e-08
31.56122394216783,127.3176965895389,4.0216489351361914e-08
31.561303397461682,127.11769763846753,3.8258800256462195e-08
31.561382854040172,126.91769930580011,3.6301013152899826e-08
31.56146231190623,126.71770138707069,3.43430796866772e-08
31.561541771062757,126.51770367781347,3.2472177813451864e-08
31.56162123151266,126.31770597356251,3.112505311214708e-08
31.56170069325885,126.11770810500552,3.065083958037357e-08
31.561780156304245,125.91771004344449,3.07002795630612e-08
31.561859620651745,125.71771179533503,3.08371075492901e-08
31.561939086304264,125.51771336713269,3.0973872392235814e-08
31.56201855326472,125.31771476529305,3.1110551927588744e-08
31.562098021536,125.1177159962717,3.124743471538102e-08
31.562177491121034,124.91771706652423,3.1384298712185203e-08
31.562256962022722,124.71771798250623,3.152105513945216e-08
31.562336434243985,124.51771875067325,3.165785950496243e-08
31.562415907787717,124.31771937748088,3.179466768608461e-08
31.562495382656845,124.11771986938467,3.1931390657374966e-08
31.56257485885426,123.9177202328403,3.206827249690776e-08
31.562654336382877,123.71772047430319,3.2205202715251007e-08
31.562733815245622,123.51772060022905,3.2341981264912343e-08
31.562813295445387,123.3177206170734,3.247876358196344e-08
31.562892776985095,123.11772053129185,3.261559418558572e-08
31.56297225986764,122.91772034933999,3.275240629033555e-08
31.563051744095947,122.71772007767336,3.2889177908167555e-08
31.563131229672905,122.51771972274756,3.3026109059410804e-08
31.563210716601443,122.31771929101814,3.316299983830864e-08
31.563290204884467,122.11771878894072,3.3299783601237334e-08
31.56336969452488,121.91771822297085,3.343666026231516e-08
31.5634491855256,121.71771759956415,3.357360748030546e-08
31.56352867788953,121.51771692517616,3.371044797814612e-08
31.563608171619595,121.31771620626245,3.38472041060421e-08
31.56368766671868,121.11771544927865,3.398414179036854e-08
31.563767163189713,120.91771466068033,3.4120994795831966e-08
31.563846661035598,120.71771384692302,3.4257808029817035e-08
31.563926160259236,120.51771301446233,3.439480322173361e-08
31.56400566086355,120.31771216975386,3.453169164988798e-08
31.56408516285145,120.11771131925315,3.466856234767988e-08
31.56416466622583,119.91771046941581,3.4805526411511186e-08
31.564244170989625,119.71770962669737,3.4942295296300087e-08
31.564323677145726,119.5177087975535,3.507915734418523e-08
31.56440318469703,119.31770798843972,3.5216268130862046e-08
31.564482693646482,119.11770720581161,3.535318389310264e-08
31.56456220399697,118.91770645612476,3.549001548007339e-08
31.56464171575141,118.71770574583475,3.562689615727213e-08
31.564721228912706,118.51770508139714,3.5763803866124867e-08
31.564800743483765,118.31770446926753,3.5900849562174966e-08
31.564880259467504,118.11770391590149,3.6037811383345073e-08
31.56495977686684,117.91770342775459,3.617468926324815e-08
31.565039295684663,117.71770301128248,3.6311682798339577e-08
31.565118815923903,117.51770267294066,3.6448614711395345e-08
31.565198337587457,117.31770241918473,3.658550749357631e-08
31.565277860678236,117.11770225647024,3.6722471924253167e-08
31.56535738519915,116.91770219125286,3.685952996532496e-08
31.565436911153107,116.71770222998808,3.699650437431066e-08
31.565516438543032,116.5177023791315,3.71333508521908e-08
31.565595967371806,116.31770264513872,3.727046897856246e-08
31.56567549764236,116.11770303446531,3.740757009995682e-08
31.56575502935761,115.91770355356687,3.754445430858364e-08
31.56583456252045,115.71770420889894,3.768138831067847e-08
31.5659140971338,115.51770500691711,3.781837221690963e-08
31.565993633200552,115.31770595407697,3.7955450300083215e-08
31.566073170723634,115.11770705683412,3.8092511506303775e-08
31.56615270970595,114.91770832164411,3.822953370572023e-08
31.56623225015041,114.71770975496254,3.834802660411914e-08
31.566311792059928,114.51771136324494,3.8355555136566775e-08
31.566391335437398,114.31771314550826,3.817831717914954e-08
31.566470880285745,114.11771507101446,3.789003904060789e-08
31.56655042660788,113.91771710158689,3.758317333605886e-08
31.5666299744067,113.71771919904883,3.72763673123997e-08
31.566709523685127,113.51772132522365,3.696944371609476e-08
31.566789074446064,113.31772344193465,3.666249182339573e-08
31.56686862669242,113.11772551100513,3.635569001284019e-08
31.566948180427104,112.91772749425841,3.60487057732415e-08
31.567027735653046,112.71772935351783,3.574156176699299e-08
31.567107292373116,112.51773105060668,3.5434658102838425e-08
31.567186850590257,112.31773254734833,3.51276844397371e-08
31.56726641030737,112.11773380556605,3.482055245176091e-08
31.56734597152736,111.91773478708318,3.45134627212799e-08
31.56742553425314,111.71773545372297,3.420630485862745e-08
31.56750509848762,111.51773576730884,3.3899167821514606e-08
31.5675846642337,111.31773568966403,3.359214106049692e-08
31.567664231494305,111.11773518261191,3.328491445335498e-08
31.567743800272346,110.91773420797576,3.2977599375733215e-08
31.56782337057071,110.71773272757893,3.267048493820748e-08
31.567902942392333,110.51773070324471,3.236326098627345e-08
31.567982515740113,110.31772809679643,3.205590581120968e-08
31.56806209061696,110.1177248700574,3.174861974067411e-08
31.568141667025778,109.91772098485094,3.1441336796308106e-08
31.568221244969486,109.7177164030004,3.113401281656255e-08
31.568300824450986,109.51771108632909,3.082671486902273e-08
31.568380405473196,109.31770499666027,3.051933299553804e-08
31.568459988039024,109.11769809581726,3.021191213258923e-08
31.56853957215137,108.91769034562344,2.990462989941175e-08
31.568619157813156,108.71768170790212,3.037846924314078e-08
31.568698745027294,108.51767214447658,3.5539916821926857e-08
31.568778333796676,108.31766193134541,4.851493168899441e-08
31.568857924124227,108.11765260120822,6.617966237666899e-08
31.568937516012852,107.91764600093985,8.462930137514301e-08
31.56901710946546,107.71764397741514,1.0308431088764399e-07
31.569096704484956,107.517648377509,1.2154602519642202e-07
31.56917630107427,107.31766104809628,1.40015980180269e-07
31.569255899236275,107.1176838360518,1.5367587256441208e-07
31.56933549897392,106.91771858825042,1.384161081387536e-07
31.5694151002901,106.71776521463659,7.492601163616067e-08
31.569494703187708,106.51781587743285,1.751191568080761e-08
31.56957430766967,106.31786080193149,1.147542895903614e-07
31.569653913738904,106.11789021342464,2.119367619151644e-07
31.5697335213983,105.91789433720452,3.090162482841694e-07
31.569813130650783,105.71786339856324,3.8559252351756465e-07
31.569892741499256,105.51778762279307,3.3997431201861325e-07
31.569972353946625,105.31766542471911,9.1132501951267e-08
31.570051967995813,105.11752797729847,2.7958736275282943e-07
31.570131583649715,104.91741464302116,6.710983444015398e-07
31.57021120091124,104.71736478437732,1.0637594747165247e-06
31.570290819783317,104.51741776385693,1.4582691915290077e-06
31.570370440268835,104.31761294395007,1.855333771751593e-06
31.570450062370714,104.11798968714683,5.771487051259128e-07
31.570529686091856,103.91858735593726,1.0762721129589353e-05
31.570609311435184,103.71877564256454,3.7205745155183135e-07
31.570688938403595,103.51524555828456,1.1009913887013553e-05
31.57076856700001,103.31939183372441,0.0003017369822837281
31.570848197227328,103.11629156626154,8.684171683282956e-05
31.57092782908846,102.79968393741513,0.0015443018980936883
31.571007462586323,102.79385722526423,0.0017592187919309033
31.57108709772382,102.60500136548052,0.0005082561431773807
31.571166734503873,102.3899123059925,3.532402244136432e-05
31.571246372929373,102.19996788897429,3.015216265787491e-06
31.571326013003233,102.00068716591005,3.659636865862565e-05
31.571405654728377,101.7960345568929,1.5818146505724686e-05
31.5714852981077,101.59630265566356,1.6693343103148327e-05
31.57156494314413,101.39865138194455,1.0094114445234951e-05
31.571644589840552,101.19847800078556,8.281725710839855e-06
31.57172423819989,100.99726183256321,4.979720803284883e-06
31.571803888225055,100.79727443713101,4.859238372178257e-06
31.571883539918957,100.59787427692282,1.6684416773086494e-06
31.571963193284503,100.3979974009569,2.567873053100492e-06
31.5720428483246,100.19780330200882,1.9418453958817315e-07
31.57212250504216,99.99767138578987,8.008565992156589e-07
31.572202163440085,99.79763726599732,5.355620403540042e-07
31.572281823521294,99.59765060832484,1.8129326759307738e-07
31.572361485288702,99.39766949906293,3.648020439612107e-08
31.57244114874521,99.19768570688909,1.746928907095427e-08
31.572520813893732,98.99769942107771,1.942656457318548e-08
31.57260048073717,98.79771083090316,2.1383889533715327e-08
31.57268014927844,98.5977201256397,2.334114759447394e-08
31.572759819520456,98.39772749456175,2.5298288603385755e-08
31.57283949146612,98.19773312694356,2.7255485065446613e-08
31.57291916511834,97.99773721205952,2.921288680875745e-08
31.572998840480025,97.797739939184,3.11702213356864e-08
31.57307851755411,97.59774149759133,3.31274610560839e-08
31.57315819634346,97.39774207655582,3.5085022748780044e-08
31.573237876851024,97.19774186535179,3.704254542697734e-08
31.573317559079698,96.99774105325365,3.900008985685522e-08
31.573397243032378,96.79773982953566,4.0882078676226464e-08
31.573476928711994,96.59773838347219,4.230831685073868e-08
31.573556616121454,96.39773687383693,4.297503260532717e-08
31.573636305263648,96.19773533740063,4.318623336899404e-08
31.57371599614151,95.99773378043339,4.3321464466143344e-08
31.57379568875793,95.79773220920535,4.3456634229146075e-08
31.573875383115837,95.59773062998656,4.359180952081895e-08
31.57395507921812,95.39772904904716,4.372703468134764e-08
31.57403477706771,95.19772747265723,4.3862243136563265e-08
31.574114476667496,94.9977259070869,4.39974792620463e-08
31.574194178020406,94.79772435860627,4.413269865233499e-08
31.57427388112934,94.5977228334854,4.4267835016348305e-08
31.57435358599721,94.39772133799443,4.440313246059262e-08
31.574433292626914,94.19771987840345,4.4538435523694214e-08
31.57451300102139,93.99771846098254,4.467356668140281e-08
31.574592711183517,93.79771709200185,4.480881459024086e-08
31.574672423116223,93.59771577773141,4.494413512806894e-08
31.574752136822408,93.39771452444138,4.507941709986337e-08
31.574831852304992,93.19771333840188,4.521463795010944e-08
31.57491156956688,92.99771222588299,4.534984262077305e-08
31.574991288610974,92.79771119315474,4.54852756444551e-08
31.57507100944019,92.59771024648734,4.562058122555623e-08
31.57515073205746,92.39770939215083,4.575564852184706e-08
31.575230456465647,92.19770863641533,4.589101058019574e-08
31.575310182667693,91.99770798555095,4.602644532588662e-08
31.5753899106665,91.79770744582774,4.616170876178608e-08
31.575469640464984,91.59770702351587,4.6296911628695537e-08
31.575549372066046,91.39770672488541,4.6432276079278145e-08
31.575629105472586,91.19770655620644,4.656775809785167e-08
31.575708840687547,90.9977065237491,4.669636361224869e-08
31.57578857771381,90.79770663378352,4.678534304614503e-08
31.57586831655429,90.59770688992448,4.680824708570932e-08
31.575948057211903,90.39770728516609,4.679140065616813e-08
31.576027799689548,90.19770780984712,4.676797280205711e-08
31.576107543990155,89.99770845430638,4.674442488874134e-08
31.57618729011661,89.79770920888261,4.67209123938466e-08
31.576267038071837,89.59771006391469,4.669745739082591e-08
31.57634678785874,89.39771100974134,4.667399338223115e-08
31.57642653948023,89.19771203670145,4.665047582724233e-08
31.576506292939225,88.99771313513375,4.6626904735880354e-08
31.57658604823862,88.79771429537708,4.660341348831139e-08
31.57666580538134,88.5977155077702,4.6579802146095906e-08
31.576745564370285,88.39771676265195,4.655620394767738e-08
31.576825325208354,88.19771805036109,4.6532752273547336e-08
31.57690508789848,87.99771936123643,4.650920281096654e-08
31.57698485244356,87.7977206856168,4.648559983790897e-08
31.57706461884651,87.59772201384096,4.6461943364614095e-08
31.57714438711023,87.39772333624774,4.643832250374593e-08
31.577224157237634,87.19772464317587,4.6414826049129625e-08
31.577303929231633,86.99772592496427,4.639123153841571e-08
31.577383703095144,86.79772717195165,4.6367539229939704e-08
31.577463478831064,86.59772837447683,4.634388257498611e-08
31.57754325644231,86.39772952287859,4.632023927279727e-08
31.577623035931786,86.19773060749577,4.629658695179404e-08
31.57770281730241,85.99773161866716,4.6272925586821997e-08
31.57778260055708,85.79773254673154,4.6249344219368606e-08
31.577862385698715,85.5977333820277,4.62256431240364e-08
31.577942172730232,85.39773411489445,4.620184426826288e-08
31.578021961654517,85.19773473567062,4.617821404664782e-08
31.578101752474502,84.99773523469496,4.615457511584861e-08
31.578181545193086,84.7977356023063,4.6130838491007965e-08
31.57826133981319,84.59773582884344,4.610709303624203e-08
31.578341136337706,84.39773590464516,4.608329435297522e-08
31.57842093476956,84.1977358200503,4.605955333221878e-08
31.57850073511164,83.99773556539759,4.60359590847918e-08
31.578580537366886,83.79773513102587,4.601213411097348e-08
31.57866034153819,83.59773450727394,4.598825587999756e-08
31.578740147628455,83.39773368448061,4.596459074681534e-08
31.578819955640604,83.19773265298467,4.5940872517997076e-08
31.578899765577546,82.99773140312487,4.591696815664452e-08
31.57897957744219,82.79772992524009,4.5893099254895144e-08
31.57905939123743,82.5977282096691,4.586937698447355e-08
31.579139206966197,82.39772624675066,4.584560173137153e-08
31.579219024631385,82.19772402682364,4.582181773706678e-08
31.57929884423592,81.99772154022676,4.579789178859768e-08
31.579378665782706,81.7977187772989,4.5773934952477494e-08
31.579458489274636,81.59771572837877,4.575019162191868e-08
31.579538314714636,81.39771238380526,4.5726417245688146e-08
31.579618142105616,81.19770873391712,4.570250092290899e-08
31.579697971450486,80.99770476905313,4.5678576134810547e-08
31.579777802752147,80.79770047955213,4.5654687192301655e-08
31.579857636013518,80.59769585575287,4.5630767353431275e-08
31.5799374712375,80.39769088799426,4.560690530039033e-08
31.580017308427006,80.19768556661495,4.5582990380954413e-08
31.580097147584954,79.99767988195384,4.555908918056993e-08
31.580176988714236,79.79767382434967,4.5535223770133955e-08
