smoothed_x,smoothed_y,curvature
-6.281231880187993,88.80543518066413,3.1255957739649225e-07
-6.279966263543996,89.0054321289063,3.107677182246402e-06
-6.278700873965313,89.20542980375751,3.2478663269756167e-06
-6.277435620625818,89.40542566208619,9.62935861071444e-07
-6.276170412699386,89.60542043050137,1.1640494756374749e-06
-6.274905159359891,89.80541483561205,3.3628499344503178e-06
-6.273639769781209,90.00541033063622,3.1077447755624437e-06
-6.272374153137212,90.2054050990514,2.981969691552433e-07
-6.27110862731934,90.40540059407559,5.245536381940824e-07
-6.26984310150147,90.60539499918626,2.8736309642333853e-08
-6.268577575683599,90.80538976760144,1.7241596976344958e-07
-6.267312049865728,91.00538562593013,1.5804453202541454e-07
-6.266046524047857,91.2053833007813,1.4367562604131211e-08
-6.264780998229986,91.40538024902351,2.8735297327555338e-08
-6.263515472412114,91.6053771972657,4.988952805353405e-15
-6.262249946594243,91.80537414550787,6.674947806890734e-15
-6.260984420776372,92.00537109375007,2.873529676554692e-08
-6.2597188949585005,92.20536804199226,1.4367568155057143e-08
-6.25845336914063,92.40536571684345,1.5804454368933685e-07
-6.257187843322758,92.60536157517213,7.400717630490533e-07
-6.255922317504887,92.8053563435873,2.55092623916806e-07
-6.254656700860892,93.00535074869799,3.165221658739679e-06
-6.253391311282208,93.20534624372218,3.4203067377923856e-06
-6.2521260579427125,93.40534101213734,1.1209490075530906e-06
-6.250860850016281,93.60533650716152,1.1784099195526165e-06
-6.2495955966767855,93.80533091227221,3.3772279075034062e-06
-6.248330207098103,94.00532568068738,2.9496939951822106e-06
-6.247064590454107,94.20532153901607,1.257735740784417e-07
-6.245799064636236,94.40531921386727,5.820120120343464e-07
-6.244533538818365,94.60531616210943,2.8735295641566465e-08
-6.243268013000493,94.80531311035163,6.112949473044654e-15
-6.242002487182622,95.00531005859382,4.988952805353267e-15
-6.2407369613647505,95.20530700683601,2.8735296765549983e-08
-6.239471435546879,95.4053039550782,1.43675670310666e-08
-6.238205909729009,95.60530162992939,1.5804454368931999e-07
-6.236940383911137,95.80529748825808,1.7241597032554057e-07
-6.235674858093266,96.00529225667324,2.873629741613293e-08
-6.234409332275396,96.20528666178393,5.245536387560769e-07
-6.233143806457525,96.40528215680811,2.9819695194007535e-07
-6.231878189813528,96.60527692522328,3.1077447711353883e-06
-6.230612800234844,96.80527242024746,3.3628499455521893e-06
-6.229347546895349,97.00526682535815,1.1640494806266702e-06
-6.2280823389689175,97.20526159377333,9.629358560822829e-07
-6.226817085629422,97.405257452102,3.2478663264139885e-06
-6.22555169605074,97.6052551269532,3.107677192224073e-06
-6.224286079406743,97.8052520751954,3.125595790825345e-07
-6.223020553588872,98.00524902343757,5.676465194164731e-07
-6.2217550277710005,98.20524597167976,5.619983338458222e-16
-6.220489501953129,98.40524291992195,2.8735296765549983e-08
-6.219223976135258,98.60523986816413,1.43675670310666e-08
-6.217958450317388,98.80523754301532,1.580445492402812e-07
-6.216692924499516,99.00523340134401,1.7241597032560105e-07
-6.215427398681644,99.20522816975918,2.8736291865050708e-08
-6.214161872863775,99.40522257486987,4.3104217340553216e-08
-6.212896347045903,99.60521806989405,1.4368036248969574e-08
-6.211630821228032,99.80521283830922,1.4368025146855548e-08
-6.210365295410162,100.0052083333334,4.310423954480143e-08
-6.2090997695922905,100.20520273844409,5.389236209408887e-07
-6.2078342437744185,100.40519750685925,4.5625006404893023e-07
-6.206568627130422,100.60519336518794,3.2801032068122353e-06
-6.205303237551739,100.80519104003915,3.420232028329947e-06
-6.204037984212244,101.00518798828132,1.1065644761578535e-06
-6.202772776285812,101.20518493652352,1.1352930600965937e-06
-6.201507522946317,101.40518188476571,3.405879155362498e-06
-6.2002421333676345,101.60517883300788,3.0933210622802464e-06
-6.198976516723637,101.80517578125009,2.9819030772323326e-07
-6.197710990905767,102.00517345610126,4.096030123759649e-07
-6.196445465087895,102.20516931442995,1.7241596976346793e-07
-6.195179939270025,102.40516408284512,2.873631406937959e-08
-6.193914413452154,102.6051584879558,4.310421734058347e-08
-6.192648887634282,102.80515398297999,1.4368047351073514e-08
-6.191383361816411,103.00514875139515,1.4368025146855548e-08
-6.1901178359985405,103.20514424641934,4.310423898278625e-08
-6.188852310180669,103.40513865153002,2.873630296723226e-08
-6.187586784362797,103.6051334199452,1.724159864165936e-07
-6.186321258544927,103.80512927827388,1.5804452759838072e-07
-6.185055732727056,104.00512695312509,1.436756148014418e-08
-6.183790206909184,104.20512390136727,5.963817951021749e-07
-6.182524681091314,104.40512084960946,2.8382325015842057e-07
-6.1812590644473175,104.60511779785163,3.122055828561634e-06
-6.1799936748686335,104.80511474609384,3.434609811348163e-06
-6.178728421529139,105.00511169433602,1.1209247178492898e-06
-6.177463213602707,105.2051093691872,1.2933027997202447e-06
-6.176197960263211,105.40510522751589,3.578322960291253e-06
-6.174932570684528,105.60509999593106,3.150865350675283e-06
-6.173666954040533,105.80509440104174,2.4072316288616257e-07
-6.172401428222661,106.00508989606593,5.820248673327545e-07
-6.17113590240479,106.20508466448109,1.4368024584840368e-08
-6.169870376586919,106.40508015950529,4.310423954479684e-08
-6.168604850769048,106.60507456461598,2.8736302405214018e-08
-6.167339324951176,106.80506933303116,1.724159858545815e-07
-6.166073799133306,107.00506519135983,1.580445270363977e-07
-6.164808273315435,107.20506286621102,1.4367562042140982e-08
-6.163542747497563,107.40505981445321,2.8735280112696568e-08
-6.162277221679693,107.6050567626954,2.8735290652590425e-08
-6.161011695861822,107.80505371093759,1.4367578694930393e-08
-6.159746170043951,108.00505138578876,7.256920819778107e-07
-6.158480644226079,108.20504724411745,1.1140573957789463e-07
-6.157215027582082,108.40504201253263,3.064657976154005e-06
-6.155949638003399,108.6050364176433,3.4634229202735335e-06
-6.154684384663904,108.8050311860585,1.3076873884686756e-06
-6.153419176737472,109.00502704438716,9.772874537194326e-07
-6.152153923397977,109.20502471923837,3.3627710339149125e-06
-6.150888533819294,109.40502166748055,3.1651464149150306e-06
-6.149622917175298,109.60501934233173,4.418739839669315e-07
-6.148357391357427,109.80501520066042,3.95239812981881e-07
-6.147091865539555,110.00500996907562,5.747260818252343e-08
-6.145826339721685,110.20500437418627,5.7472612609549e-08
-6.144560813903814,110.40499914260147,1.7241596920151633e-07
-6.143295288085942,110.60499500093013,1.5804454425135356e-07
-6.142029762268072,110.80499267578132,4.3102702779181025e-08
-6.140764236450201,111.00498962402352,4.310271388106269e-08
-6.1394987106323295,111.2049872988747,1.5804453757643125e-07
-6.138233184814458,111.40498315720339,1.724159697635101e-07
-6.1369676589965865,111.60497792561857,5.747261260956917e-08
-6.135702133178715,111.80497233072924,5.7472618722663515e-08
-6.134436607360844,112.00496709914444,3.952398190950175e-07
-6.133171081542973,112.20496295747311,4.418739739891046e-07
-6.131905464898977,112.4049606323243,3.1651464310056264e-06
-6.130640075320294,112.60495758056649,3.362771039466111e-06
-6.1293748219808,112.80495525541768,9.772874320773918e-07
-6.128109614054367,113.00495111374637,1.307687384603398e-06
-6.1268443607148715,113.20494588216154,3.463422903058835e-06
-6.125578971136189,113.40494028727221,3.0646579811428843e-06
-6.124313354492193,113.6049350556874,1.1140574013992867e-07
-6.123047828674321,113.80493091401607,7.256920892147161e-07
-6.121782302856451,114.00492858886727,4.3102702779181025e-08
-6.1205167770385795,114.20492553710946,4.31027138810581e-08
-6.1192512512207085,114.40492321196066,1.5804453870043097e-07
-6.1179857254028365,114.60491907028933,1.7241596920151633e-07
-6.116720199584965,114.80491383870452,5.747261317158129e-08
-6.115454673767094,115.0049082438152,5.747261759863928e-08
-6.114189147949223,115.20490301223036,1.7241597643853407e-07
-6.112923622131352,115.40489887055905,1.5804453813835878e-07
-6.111658096313481,115.60489654541024,4.310270165519507e-08
-6.110392570495611,115.80489349365243,6.107471699861575e-07
-6.109127044677739,116.00489116850362,1.257735679653528e-07
-6.1078614280337415,116.20488702683231,2.949694006846236e-06
-6.106596038455059,116.40488179524748,3.3484962437940885e-06
-6.105330785115564,116.60487620035816,1.1927790821937134e-06
-6.104065577189132,116.80487096877334,9.629358560823451e-07
-6.102800323849637,117.004866827102,3.2478663197392092e-06
-6.101534934270955,117.20486450195321,3.2007820378846296e-06
-6.1002693176269585,117.40486145019541,2.3193020140171533e-07
-6.099076089404883,117.59343029203879,9.953828252338877e-07
-6.097581590924949,117.82961672828318,5.324219457655768e-07
-6.096279961722242,118.03532700311578,3.816250607315895e-07
-6.095122973124191,118.21818033854177,7.814601339366895e-08
-6.094062396458222,118.38579595656631,8.663738311521601e-07
-6.093050003051763,118.54579380580365,1.1330153733507006e-06
-6.09203756423224,118.70579056512751,1.8149842214969748e-07
-6.090651512146001,118.92483266194671,4.9115108554942484e-08
-6.08938598632813,119.12482706705737,4.8578039643607075e-08
-6.088120460510258,119.32482183547256,1.7241598641657525e-07
-6.086854934692388,119.52481769380124,1.5804453202535906e-07
-6.085589408874517,119.72481536865243,1.4367557053200238e-08
-6.084323883056646,119.92481231689462,5.550951139198695e-15
-6.083058357238774,120.12480926513682,1.4367563166131525e-08
-6.081792831420903,120.324806939988,7.256920714378898e-07
-6.080527305603032,120.52480279831667,1.1140573458894558e-07
-6.079261688959035,120.72479756673187,3.0646579700409145e-06
-6.077996299380352,120.92479197184252,3.463422921397636e-06
-6.076731046040857,121.12478674025772,1.3076873890303586e-06
-6.075465838114425,121.32478259858641,9.485587881997361e-07
-6.07420058477493,121.52478027343759,0.00017783144408703053
-6.072935195196247,121.72477794828878,0.0026344972897691422
-6.07170659019834,121.92350732712528,0.0036300453499563587
-6.070843174344022,122.12161472865522,0.009829470499109585
-6.069757461547856,122.3273210071383,0.036416923765383614
-6.0670199848356745,122.54502505347851,0.06220699320937898
-6.060880138760526,122.77529035295768,0.0808031959380604
-6.049786158970429,123.01485043480292,0.0920868768629466
-6.032907054537823,123.2566168648857,0.09711528433766631
-6.010486284891769,123.49540637788328,0.09651404401306292
-5.9826344989595,123.73362550281352,0.09493153076842997
-5.949366342453734,123.97114817301441,0.09493069790663766
-5.91069941293626,124.20785159156445,0.09493154808987656
-5.866653192610972,124.44361441476013,0.09493310597454438
-5.817250774020245,124.67831275576646,0.09493162665954091
-5.762517906370621,124.91182418096643,0.09493077376402478
-5.70248295011975,125.14403097970155,0.09493394073607013
-5.637176945095975,125.37480744861432,0.09493013696799373
-5.56663358779181,125.60404023670024,0.0949304752444111
-5.490889322190062,125.83160836356035,0.09493665527791087
-5.409983862014048,126.05739012218666,0.09493203894797267
-5.323958692096532,126.28127325148819,0.09493137173636156
-5.232858884902232,126.50313931419745,0.0949316514905669
-5.13673153377715,126.72287241617849,0.09492606782761344
-5.0356262070792095,126.94036320277633,0.09493513219612468
-4.929595583961127,127.15549432663701,0.09494246604584809
-4.818694727761408,127.36815280006056,0.09493634676850841
-4.702980768112913,127.57823290143705,0.09493809902820255
-4.582513695671448,127.78562273298,0.09492798300481622
-4.457356248583116,127.99021548316601,0.09491370849900788
-4.327573140462243,128.19191087995267,0.0949307293155077
-4.193231775647121,128.39059738885797,0.09493532477199869
-4.054401806422645,128.58617219470807,0.09492016035191228
-3.911155144373579,128.77853902181,0.09493995515027405
-3.763565824145365,128.96759396507636,0.09496153418785087
-3.6117106392270073,129.15323457263776,0.09493743116479522
-3.4556683358692015,129.33537001836876,0.0949186822339693
-3.2955196698506697,129.51390874953506,0.09491692856687126
-3.131347815195722,129.68875340053023,0.09491379815990177
-2.9632377170381115,129.85982041131894,0.09493983521727342
-2.7912766025179927,130.02701241629472,0.09496390685708431
-2.615553481238231,130.19024440220434,0.09494513447546411
-2.436159701574418,130.34942990257636,0.09492314845853014
-2.253187985647294,130.50449480329252,0.09492614584756588
-2.066733400026959,130.65535045805441,0.09492954529657685
-1.8768924758547847,130.80192565917977,0.09492396076755766
-1.6837637310936353,130.9441375732423,0.09491366636574519
-1.4874471028645844,131.08192080543165,0.09492490777079218
-1.2880445775531597,131.21519688197554,0.09495301335419962
-1.085659413110643,131.3438989548457,0.09495612108041325
-0.8803967436154689,131.46795508975083,0.09493547489847652
-0.6723627731913617,131.5873086111887,0.09491482727914986
-0.4616654004369467,131.70189339774006,0.09490867284428972
-0.24841373023532703,131.81165640694763,0.09492134800693963
-0.03271837745394027,131.91653369721922,0.0950394301634878
0.18530881404876726,132.01647513253357,0.09706999663186551
0.40574980349767803,132.11148943219877,0.09611810016975281
0.6307437561807183,132.20204017275864,0.08891587988904316
0.8530114207948963,132.28586324056,0.07779710715521207
1.0683859501566215,132.36257425944018,0.06199940537606501
1.275330378895715,132.433080764044,0.043271553667717025
1.4750746204739538,132.49918474469877,0.028531481077995514
1.671741843223573,132.56319391159795,0.0237204091696721
1.8715866860889268,132.6272277832032,0.025234292665978104
2.0716431481497644,132.6901063464938,0.026556757128676726
2.2720452717372366,132.75186302548374,0.026452407395736493
2.472786857968287,132.81251307896216,0.02638352069745379
2.6738615603674045,132.872047787621,0.026363319571910914
2.875263327643987,132.93047441755033,0.026431053316413645
3.0769860290345714,132.98778352283307,0.026507938370636263
3.2790233407701788,133.04396711077018,0.02649016336093921
3.481369200206941,133.0990295410157,0.026460638107016175
3.684017135983425,133.15296645391567,0.026416203810934635
3.8869609378633077,133.20578075590598,0.02638057725311563
4.0901945318494555,133.2574724469867,0.026429707285626984
4.293711548759827,133.30803862072182,0.026468155490110903
4.497506028129944,133.3574698311943,0.026450724233184137
4.701571600777767,133.40577479771213,0.02644569917271709
4.90590197699411,133.45294262114035,0.026441368310942466
5.110490798950199,133.49898129417792,0.0264579959683013
5.315331663404196,133.54388064429884,0.02646379307745977
5.52041830335345,133.58764430454806,0.026462297330580097
5.725744474501841,133.6302686418807,0.026473754992913195
5.931303796314062,133.6717522030786,0.026453610983697442
6.1370900926135885,133.71209426153285,0.026413522662051093
6.343096914745518,133.7512962704614,0.026378171719689845
6.54931783676148,133.78935822986432,0.026396885458746015
6.755746659778419,133.82628013974156,0.026469248927629856
6.962377230326339,133.86205400739408,0.026505697219615525
7.169202918098092,133.89667837960388,0.026482020163383607
7.376217615036742,133.930153256371,0.02641793671880383
7.5834148043677985,133.9624800909134,0.026354163349321922
7.79078794661023,133.99366324288513,0.026397731641805727
7.998330615815668,134.02369980585019,0.026495693665002058
8.206036635807589,134.05257960728247,0.02650061496678977
8.413899398985368,134.08030482700903,0.026477626405019657
8.6219129562378,134.10687691824788,0.026475698605365548
8.830070586431601,134.13229152134497,0.026433395028793803
9.038366181509842,134.15655299595434,0.026408150964911364
9.246792974926183,134.179661342076,0.02642903470939391
9.455344835917163,134.2016136532739,0.026421974757142527
9.664015225001751,134.22240920293908,0.02640736751851645
9.872797738938111,134.24205089750754,0.026434838592413856
10.081685929071341,134.26053365071624,0.026467201086554575
10.290673528398795,134.2778574625652,0.02646742695601752
10.499753770374124,134.2940194266184,0.026439724725470893
10.708920524233871,134.30902317592086,0.02643327448622204
10.91816711425782,134.32286725725456,0.02644833421496243
11.127487046378008,134.3355502174015,0.026476845360535142
11.336874053591782,134.3470720563617,0.026518506027901834
11.546322005135682,134.35742768787213,0.026469991902913315
11.755824316115614,134.36661856515076,0.026360226951454055
11.96537449246362,134.37465413411468,0.02635033165835081
12.174965949285607,134.38153221493684,0.026432169858757487
12.384592237926674,134.38724844796326,0.026473673243862298
12.594246773492731,134.3917984735399,0.0264747086573212
12.80392347063338,134.3951873779298,0.02646346549370334
13.013615835280657,134.3974086216519,0.026872360162691792
13.223309471493685,134.39847165062324,0.02716136993238917
13.433948244367336,134.39829944428953,0.02547512833697124
13.643207822527213,134.39695812407004,0.020734242393998296
13.849691845121848,134.39471508207785,0.013561017991056202
14.05293164934432,134.3919481549945,0.005977944830666206
14.253384363083622,134.38900102887845,0.000627478502137139
14.452431360880546,134.38610839843759,0.0008763824473754187
14.652410825093597,134.38325500488293,0.0003283730855456045
14.852390334719715,134.38040161132824,9.033101464908115e-06
15.052369980585018,134.37754821777355,4.585392883412722e-06
15.252349853515636,134.37469337100083,4.9953246190833196e-05
15.45232963562013,134.37184215727316,5.448200237437364e-05
15.65230941772462,134.3689931233725,1.8179540393769026e-05
15.852289199829114,134.36614481608083,1.8187609464594603e-05
16.052269163585855,134.36329578218016,5.4554882607926794e-05
16.252248491559723,134.36044456845246,4.996555115888162e-05
16.452228182838088,134.35758972167977,4.565149855589673e-06
16.65220760163808,134.3547363281251,9.049317072279549e-06
16.852186929611946,134.35188293457043,3.239528877162939e-08
17.052166348411937,134.34902954101574,2.429653335848195e-08
17.252146039690302,134.34617614746105,1.6197700571923618e-08
17.452125367664166,134.34332275390636,6.479049164438241e-08
17.652105331420913,134.34046936035168,2.4296417832600064e-08
17.852085113525405,134.33761596679696,1.61972791412302e-08
18.052064895629897,134.3347625732423,0.0
18.25204467773439,134.3319091796876,9.081675960586396e-06
18.45202445983888,134.32905578613293,4.540837007688902e-06
18.652004241943374,134.3262009393602,4.996541555207598e-05
18.851984024047866,134.32334972563254,5.446577384232279e-05
19.05196398780461,134.32050069173187,1.8098710802498995e-05
19.251943315778476,134.3176523844402,1.8179590119086656e-05
19.45192300705684,134.31480335053953,5.4514484329055784e-05
19.651902425856832,134.31195213681184,4.99818149009398e-05
19.851881753830696,134.30909729003915,4.508451674447011e-06
20.051861172630687,134.3062438964845,9.8098289069591e-06
20.251840863909052,134.3033905029298,4.2275700890809635e-07
20.433597201392782,134.30079723539816,3.2612080409321904e-06
20.679957344418497,134.29728190104177,2.995172178071855e-06
20.90603755769277,134.29405575706855,1.9245657977116306e-06
21.112660725911475,134.2911071777345,5.598164470190922e-07
21.30064955211823,134.2884245372955,4.492154810544911e-06
21.470826739356646,134.28599621000754,5.961109939432362e-06
21.624014990670357,134.28381057012658,1.9804046773940904e-07
21.84304046630861,134.28068542480477,6.282263007602335e-07
22.043020248413104,134.2778320312501,9.08899500214019e-06
22.243000212169846,134.27497863769543,4.45172917170125e-06
22.44297972179596,134.27212379092273,4.985224970081248e-05
22.6429589589437,134.26927257719504,5.445805509056281e-05
22.84293810526532,134.26642354329437,1.819581890712333e-05
23.042917342413055,134.2635752360027,1.8066418318704562e-05
23.242896852039173,134.26072620210203,5.4401131632874586e-05
23.442876815795916,134.25787498837434,4.9941076490919123e-05
23.64285659790041,134.25502014160165,4.5570385862950865e-06
23.8428363800049,134.25216674804696,9.081675782969062e-06
24.042816162109393,134.2493133544923,1.7761735980399243e-13
24.242795944213885,134.2464599609376,1.776173598039919e-13
24.442775726318377,134.24360656738293,0.0
24.64275550842287,134.24075317382824,3.167896676428175e-16
24.84273529052736,134.23789978027355,1.6197456441799904e-08
25.042715072631857,134.23504638671886,2.4296418782968413e-08
25.242695036388596,134.23219299316415,6.47903133932035e-08
25.44267436436246,134.2293395996095,9.097898223189452e-06
25.64265405564083,134.2264862060548,4.516544421703975e-06
25.84263347444082,134.22363135928208,4.991703274476211e-05
26.042612802414688,134.22078014555441,5.4522672949240804e-05
26.24259222121468,134.21793111165374,1.8187667130274892e-05
26.442571912493044,134.21508280436208,1.8147248306393348e-05
26.642551240466908,134.2122337704614,5.44254494908284e-05
26.842531204223654,134.20938255673371,4.992488094000465e-05
27.042510986328146,134.20652770996105,4.5570389418466216e-06
27.24249076843264,134.20367431640634,9.081675782969035e-06
27.44247055053713,134.20082092285168,0.0
27.642450332641623,134.197967529297,1.776173598039919e-13
27.842430114746115,134.1951141357423,1.6197634059160142e-08
28.042409896850607,134.1922607421876,2.4296418149269012e-08
28.24238986060735,134.18940734863293,6.479084624600699e-08
28.442369188581214,134.18655395507824,3.239540051042568e-08
28.642348879859583,134.18370056152352,9.081704114157247e-06
28.84232811700732,134.18084716796886,4.589454845926501e-06
29.042307899111815,134.17799232119617,4.998973108527014e-05
29.242287590390184,134.17514110746848,5.444966874057179e-05
29.442267372494676,134.1722920735678,1.8114906494331956e-05
29.642246609642413,134.16944376627612,1.8163427104090066e-05
